component_id,date,component_name,type,language,category,license,author,ecosystem,downloads,stars,forks,contributors,open_issues,closed_issues,pull_requests,merged_prs,dependents,usage_growth,market_share,commits,releases,versions,has_new_release,quality_score,documentation_score,community_score,maturity_score,language_trend,category_trend,ecosystem_health,seasonality,hype_factor,future_downloads_3m,future_downloads_6m,future_downloads_12m,growth_rate_3m,growth_rate_6m,will_grow,downloads_ma3,downloads_ma6,growth_acceleration,momentum_score,relative_popularity
50,2022-06-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,662,2517,277,49,33,110,2,1,3965,0.019,0.060,11,0,1,0,0.832,0.107,1.000,0.600,0.978,1.008,1.018,0.900,1.000,839,715,1204,0.268,0.079,1,648,536,0.000,0.055,0.062
50,2022-07-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,901,2492,335,49,39,143,4,2,4015,0.362,0.055,21,0,1,0,0.835,0.107,1.000,0.600,0.976,0.987,1.021,0.800,1.000,616,765,965,-0.317,-0.151,0,738,620,-0.173,1.068,0.083
50,2022-08-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,904,2467,260,49,40,147,3,2,4061,0.003,0.044,9,0,1,0,0.844,0.107,1.000,0.600,0.974,1.004,1.081,0.727,1.000,588,827,1167,-0.349,-0.086,0,823,704,-0.216,0.010,0.083
50,2022-09-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,839,2443,279,49,31,142,3,2,4106,-0.072,0.035,14,0,1,0,0.878,0.107,1.000,0.600,0.972,1.018,1.043,0.700,1.000,715,964,742,-0.149,0.148,1,882,765,-0.134,-0.210,0.077
50,2022-10-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,616,2418,261,49,29,93,2,1,4146,-0.046,0.050,14,0,1,0,0.884,0.106,1.000,0.600,0.970,1.007,1.084,0.727,1.000,765,1073,763,0.242,0.742,1,787,762,-0.741,-0.742,0.058
50,2022-11-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,588,2394,277,49,23,99,1,0,4183,-0.061,0.050,1,0,1,0,0.869,0.105,1.000,0.600,0.968,0.986,1.025,0.800,1.000,827,1191,938,0.406,1.025,1,681,752,-0.742,-0.125,0.056
50,2022-12-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,715,2370,261,49,31,134,4,2,4216,-0.050,0.051,11,0,1,0,0.880,0.104,1.000,0.600,0.966,0.997,1.043,0.900,1.000,964,1204,796,0.349,0.685,1,640,761,-0.416,0.613,0.067
50,2023-01-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,765,2443,303,49,39,138,1,0,4255,0.070,0.020,3,0,1,0,0.878,0.103,1.000,0.600,0.988,0.991,0.901,1.000,1.000,1073,965,765,0.403,0.262,1,689,738,0.558,0.203,0.071
50,2023-02-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,827,2504,289,49,28,130,6,4,4301,0.081,0.054,10,2,3,1,0.875,0.101,1.000,0.600,0.986,0.990,0.873,1.073,1.000,1191,1167,827,0.440,0.412,1,769,725,0.755,0.237,0.076
50,2023-03-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,964,2479,300,49,35,135,5,4,4362,0.166,0.014,28,0,3,0,0.862,0.100,1.000,0.600,0.984,1.017,0.962,1.100,1.000,1204,742,964,0.249,-0.230,0,852,746,0.497,0.494,0.088
50,2023-04-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,1073,2454,324,49,24,117,1,0,4436,0.113,0.018,2,0,3,0,0.836,0.099,1.000,0.600,0.982,0.982,0.933,1.073,1.000,965,763,1073,-0.101,-0.289,0,955,822,0.161,0.343,0.097
50,2023-05-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,1191,2487,334,49,24,90,4,3,4521,0.081,0.017,9,0,3,0,0.847,0.098,1.000,0.600,0.980,1.002,1.046,1.000,1.000,1167,938,1191,-0.020,-0.213,0,1076,922,0.035,0.339,0.106
50,2023-06-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,1204,2463,260,49,33,132,4,3,4613,0.038,0.052,3,0,3,0,0.816,0.097,1.000,0.600,0.978,0.995,0.984,0.900,1.000,742,796,1204,-0.384,-0.339,0,1156,1004,-0.099,0.033,0.107
50,2023-07-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,965,2557,332,49,40,141,3,2,4714,0.053,0.048,6,0,3,0,0.792,0.097,1.000,0.600,0.976,0.986,0.989,0.800,1.000,763,965,965,-0.210,0.000,0,1120,1037,-0.503,-0.593,0.088
50,2023-08-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,1167,2546,274,49,30,112,3,2,4805,-0.080,0.038,12,0,3,0,0.775,0.097,1.000,0.600,0.974,0.986,1.001,0.727,1.000,938,1167,1167,-0.197,0.000,0,1112,1094,-0.461,0.643,0.105
50,2023-09-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,742,2520,328,48,25,82,8,5,4882,-0.117,0.028,29,0,3,0,0.765,0.097,1.000,0.600,0.972,1.011,1.047,0.700,1.000,796,742,742,0.073,0.000,0,958,1057,-0.633,-1.047,0.069
50,2023-10-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,763,2498,296,48,39,142,4,3,4954,-0.047,0.011,6,0,3,0,0.773,0.098,1.000,0.600,0.970,1.002,1.098,0.727,1.000,763,763,763,0.000,0.000,0,891,1005,-0.109,0.081,0.071
50,2023-11-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,938,2473,338,48,28,101,6,4,5021,-0.046,0.053,17,0,3,0,0.741,0.098,1.000,0.600,0.968,0.991,1.050,0.800,1.000,938,938,938,0.000,0.000,0,814,963,-0.177,0.682,0.086
50,2023-12-01,networking-lib,API,Java,Networking,AGPL-3.0,Red Hat,Maven Central,796,2609,262,50,43,154,2,1,5086,-0.027,0.010,14,0,3,0,0.723,0.099,1.000,0.600,0.966,0.981,1.023,0.900,1.000,796,796,796,0.000,0.000,0,832,895,0.457,-0.438,0.074
51,2022-01-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,377,1586,246,17,26,113,20,14,3352,0.000,0.021,92,0,1,0,0.750,0.712,1.000,0.750,1.023,1.010,0.840,1.000,1.000,536,609,374,0.421,0.613,1,0,0,0.000,0.000,0.036
51,2022-02-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,372,1570,160,17,18,77,20,16,3351,-0.015,0.053,86,0,1,0,0.736,0.721,1.000,0.750,0.993,1.020,0.898,1.073,1.000,662,602,335,0.781,0.620,1,0,0,0.000,-0.039,0.036
51,2022-03-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,452,2021,268,17,33,106,20,16,3353,0.215,0.059,95,0,1,0,0.753,0.729,1.000,0.750,0.966,1.030,0.994,1.100,1.000,708,512,442,0.566,0.133,1,400,0,0.000,0.572,0.043
51,2022-04-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,536,2001,289,20,26,94,18,14,3367,0.187,0.035,85,0,1,0,0.756,0.736,1.000,0.750,0.994,1.040,0.983,1.073,1.000,609,397,440,0.135,-0.261,0,453,0,0.000,0.511,0.051
51,2022-05-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,662,2201,229,20,26,115,20,16,3387,0.142,0.020,86,0,1,0,0.782,0.742,1.000,0.750,1.032,1.050,0.998,1.000,1.000,602,332,532,-0.090,-0.499,0,550,0,0.000,0.662,0.062
51,2022-06-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,708,2179,249,20,36,122,18,15,3416,0.148,0.032,94,0,1,0,0.775,0.745,1.000,0.750,1.035,1.060,1.018,0.900,1.000,512,284,512,-0.276,-0.599,0,635,518,0.000,0.195,0.066
51,2022-07-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,609,2157,301,20,33,124,17,12,3448,0.041,0.029,80,0,1,0,0.789,0.747,1.000,0.750,0.952,1.070,1.021,0.800,1.000,397,374,472,-0.349,-0.386,0,660,556,-0.285,-0.388,0.057
51,2022-08-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,602,2136,310,20,39,159,18,14,3468,-0.177,0.053,84,0,1,0,0.804,0.747,1.000,0.750,1.037,1.080,1.081,0.727,1.000,332,335,468,-0.449,-0.445,0,640,595,-0.872,-0.030,0.057
51,2022-09-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,512,2114,247,21,25,105,17,14,3480,-0.150,0.054,73,0,1,0,0.827,0.744,1.000,0.750,0.992,1.090,1.043,0.700,1.000,284,442,475,-0.446,-0.137,0,574,605,-0.843,-0.406,0.049
51,2022-10-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,397,2093,284,21,39,149,15,12,3481,-0.225,0.017,70,0,1,0,0.786,0.739,1.000,0.750,1.000,1.100,1.084,0.727,1.000,374,440,602,-0.058,0.110,1,504,582,-0.484,-0.586,0.038
51,2022-11-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,332,2072,284,21,35,142,17,13,3476,-0.164,0.026,80,0,1,0,0.825,0.733,1.000,0.750,1.021,1.110,1.025,0.800,1.000,335,532,514,0.009,0.603,1,413,526,-0.359,-0.413,0.032
51,2022-12-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,284,2051,220,21,26,79,15,12,3467,-0.145,0.020,72,0,1,0,0.820,0.725,1.000,0.750,1.039,1.120,1.043,0.900,1.000,442,512,617,0.559,0.806,1,337,456,-0.170,-0.356,0.028
51,2023-01-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,374,2062,239,21,30,96,19,15,3466,0.318,0.050,80,0,1,0,0.795,0.717,1.000,0.750,1.020,1.010,0.901,1.000,1.000,440,472,374,0.178,0.263,1,330,417,0.291,0.819,0.036
51,2023-02-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,335,2229,314,21,39,129,15,11,3464,-0.033,0.036,65,0,1,0,0.811,0.708,1.000,0.750,0.969,1.020,0.873,1.073,1.000,532,468,335,0.589,0.398,1,331,372,0.458,-0.265,0.032
51,2023-03-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,442,2273,273,21,29,119,17,14,3467,0.138,0.033,70,3,4,1,0.788,0.699,1.000,0.750,0.986,1.030,0.962,1.100,1.000,512,475,442,0.159,0.076,1,383,360,1.005,0.850,0.042
51,2023-04-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,440,2250,272,21,26,113,13,11,3472,0.072,0.019,58,0,4,0,0.798,0.691,1.000,0.750,0.958,1.040,0.933,1.073,1.000,472,602,440,0.072,0.367,1,406,368,0.235,-0.011,0.042
51,2023-05-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,532,2228,318,21,33,112,15,12,3481,0.100,0.059,72,0,4,0,0.768,0.685,1.000,0.750,0.998,1.050,1.046,1.000,1.000,468,514,532,-0.120,-0.034,0,471,401,0.580,0.566,0.050
51,2023-06-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,512,2227,275,21,39,152,16,12,3493,0.056,0.051,68,0,4,0,0.778,0.680,1.000,0.750,1.047,1.060,0.984,0.900,1.000,475,617,512,-0.072,0.204,1,495,439,-0.400,-0.099,0.049
51,2023-07-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,472,2205,239,20,39,145,18,15,3501,-0.078,0.026,86,0,4,0,0.752,0.677,1.000,0.750,0.977,1.070,0.989,0.800,1.000,602,472,472,0.275,0.000,0,505,455,-0.105,-0.210,0.045
51,2023-08-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,468,2183,241,20,31,113,13,9,3509,-0.009,0.049,65,0,4,0,0.758,0.676,1.000,0.750,1.011,1.080,1.001,0.727,1.000,514,468,468,0.098,0.000,0,484,478,-0.709,-0.024,0.045
51,2023-09-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,475,2161,312,20,32,97,9,6,3518,0.016,0.030,48,0,4,0,0.712,0.678,1.000,0.750,0.999,1.090,1.047,0.700,1.000,617,475,475,0.297,0.000,0,472,483,-0.230,0.044,0.045
51,2023-10-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,602,2139,273,20,37,111,12,10,3533,0.266,0.053,57,1,5,1,0.690,0.681,1.000,0.750,1.001,1.100,1.098,0.727,1.000,602,602,602,0.000,0.000,0,515,510,0.203,0.738,0.057
51,2023-11-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,514,2284,248,21,24,83,12,9,3550,-0.058,0.017,50,0,5,0,0.701,0.687,1.000,0.750,0.972,1.110,1.050,0.800,1.000,514,514,514,0.000,0.000,0,530,507,0.218,-0.397,0.049
51,2023-12-01,light-testing-utils,Tool,Ruby,Testing,EPL-2.0,VMware,RubyGems,617,2261,231,21,35,152,13,10,3568,0.007,0.037,58,0,5,0,0.669,0.694,1.000,0.750,1.048,1.120,1.023,0.900,1.000,617,617,617,0.000,0.000,0,577,525,0.368,0.559,0.058
52,2022-01-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,332,2987,332,4,40,120,7,6,3255,0.000,0.053,35,0,1,0,0.640,0.736,1.000,0.700,0.993,1.002,0.840,1.000,1.000,511,659,491,0.537,0.984,1,0,0,0.000,0.000,0.032
52,2022-02-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,376,2958,316,4,32,100,14,11,3260,0.168,0.045,52,0,1,0,0.664,0.746,1.000,0.700,1.025,0.982,0.898,1.073,1.000,589,632,560,0.565,0.679,1,0,0,0.000,0.343,0.036
52,2022-03-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,417,3098,315,4,39,153,10,7,3268,0.076,0.040,38,0,1,0,0.670,0.754,1.000,0.700,0.989,1.000,0.994,1.100,1.000,680,563,661,0.629,0.350,1,375,0,0.000,0.285,0.040
52,2022-04-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,511,3100,341,4,41,167,10,8,3285,0.223,0.054,38,0,1,0,0.647,0.762,1.000,0.700,1.023,1.005,0.983,1.073,1.000,659,491,719,0.291,-0.038,0,435,0,0.000,0.605,0.049
52,2022-05-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,589,3069,365,4,49,195,12,8,3310,0.154,0.022,45,0,1,0,0.698,0.767,1.000,0.700,1.048,0.988,0.998,1.000,1.000,632,471,796,0.073,-0.201,0,506,0,0.000,0.426,0.056
52,2022-06-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,680,3039,374,4,32,133,9,6,3344,0.154,0.052,48,0,1,0,0.709,0.771,1.000,0.700,1.035,0.998,1.018,0.900,1.000,563,429,791,-0.171,-0.369,0,593,484,0.000,0.436,0.064
52,2022-07-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,659,3008,363,4,48,153,15,10,3376,-0.030,0.018,67,0,1,0,0.718,0.773,1.000,0.700,1.033,1.015,1.021,0.800,1.000,491,491,893,-0.255,-0.255,0,643,539,-0.246,-0.086,0.062
52,2022-08-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,632,2978,354,4,35,138,12,8,3406,-0.041,0.033,43,0,1,0,0.700,0.773,1.000,0.700,1.040,0.991,1.081,0.727,1.000,471,560,864,-0.255,-0.115,0,657,581,-0.492,-0.115,0.059
52,2022-09-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,563,2948,305,4,42,153,22,17,3429,-0.109,0.016,104,0,1,0,0.691,0.770,1.000,0.700,0.958,1.016,1.043,0.700,1.000,429,661,765,-0.239,0.174,1,618,606,-0.800,-0.299,0.053
52,2022-10-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,491,3091,372,4,35,122,9,8,3445,-0.128,0.035,34,0,1,0,0.701,0.765,1.000,0.700,1.022,1.014,1.084,0.727,1.000,491,719,831,0.000,0.464,1,562,602,-0.546,-0.345,0.047
52,2022-11-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,471,3060,328,4,44,134,22,18,3459,-0.042,0.059,104,0,1,0,0.697,0.758,1.000,0.700,0.980,1.004,1.025,0.800,1.000,560,796,730,0.189,0.692,1,508,583,-0.328,-0.111,0.045
52,2022-12-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,429,3029,372,4,49,174,13,9,3469,-0.089,0.035,45,0,1,0,0.709,0.750,1.000,0.700,0.953,0.995,1.043,0.900,1.000,661,791,787,0.541,0.843,1,464,541,-0.067,-0.233,0.041
52,2023-01-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,491,3193,407,4,50,165,11,7,3485,0.145,0.037,52,0,1,0,0.717,0.742,1.000,0.700,1.008,1.001,0.901,1.000,1.000,719,893,491,0.463,0.818,1,464,513,0.255,0.391,0.047
52,2023-02-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,560,3161,326,4,34,137,9,7,3508,0.139,0.038,33,0,1,0,0.717,0.732,1.000,0.700,1.024,1.015,0.873,1.073,1.000,796,864,560,0.423,0.545,1,493,501,0.445,0.383,0.053
52,2023-03-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,661,3622,382,4,53,160,13,9,3542,0.181,0.022,46,0,1,0,0.702,0.723,1.000,0.700,0.960,0.982,0.962,1.100,1.000,791,765,661,0.196,0.158,1,571,517,0.780,0.511,0.062
52,2023-04-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,719,3586,447,4,43,146,9,6,3579,0.030,0.042,49,0,1,0,0.665,0.715,1.000,0.700,1.043,1.011,0.933,1.073,1.000,893,831,719,0.242,0.156,1,646,555,0.463,0.250,0.067
52,2023-05-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,796,3550,390,3,47,180,20,15,3628,0.169,0.037,103,0,1,0,0.667,0.709,1.000,0.700,0.982,0.981,1.046,1.000,1.000,864,730,796,0.085,-0.084,0,725,609,0.234,0.313,0.074
52,2023-06-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,791,3515,393,3,44,151,10,7,3685,0.079,0.011,34,0,1,0,0.655,0.703,1.000,0.700,1.040,0.999,0.984,0.900,1.000,765,787,791,-0.032,-0.005,0,769,670,-0.345,-0.021,0.073
52,2023-07-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,893,3479,358,3,48,156,22,17,3747,0.039,0.041,102,0,1,0,0.644,0.700,1.000,0.700,0.992,1.015,0.989,0.800,1.000,831,893,893,-0.069,0.000,0,827,737,-0.221,0.382,0.082
52,2023-08-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,864,3445,425,3,42,159,9,7,3807,-0.032,0.054,49,0,1,0,0.632,0.700,1.000,0.700,1.034,1.002,1.001,0.727,1.000,730,864,864,-0.156,0.000,0,849,787,-0.338,-0.094,0.080
52,2023-09-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,765,3523,354,3,53,174,11,8,3856,-0.114,0.011,48,0,1,0,0.608,0.701,1.000,0.700,1.000,0.981,1.047,0.700,1.000,787,765,765,0.028,0.000,0,841,805,-0.228,-0.330,0.071
52,2023-10-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,831,3487,418,3,34,130,11,8,3913,0.086,0.011,47,0,1,0,0.627,0.705,1.000,0.700,1.045,1.011,1.098,0.727,1.000,831,831,831,0.000,0.000,0,820,824,-0.311,0.251,0.077
52,2023-11-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,730,3453,377,5,44,161,8,5,3959,-0.122,0.039,38,0,1,0,0.624,0.710,1.000,0.700,1.016,1.011,1.050,0.800,1.000,730,730,730,0.000,0.000,0,775,812,-0.241,-0.350,0.068
52,2023-12-01,mini-logging,Template,C#,Logging,EPL-2.0,VMware,NuGet,787,3418,410,5,43,167,12,10,4013,0.078,0.045,52,0,1,0,0.584,0.718,1.000,0.700,1.046,1.005,1.023,0.900,1.000,787,787,787,0.000,0.000,0,782,812,0.060,0.227,0.073
53,2022-01-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,337,3757,396,17,48,181,12,9,2235,0.000,0.030,54,0,1,0,0.678,1.000,1.000,0.625,0.993,1.030,0.840,1.000,1.000,388,416,243,0.153,0.236,1,0,0,0.000,0.000,0.033
53,2022-02-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,314,4270,509,17,49,164,4,3,2233,-0.054,0.015,21,0,1,0,0.717,1.012,1.000,0.633,0.964,1.060,0.898,1.073,1.000,367,360,265,0.170,0.148,1,0,0,0.000,-0.172,0.030
53,2022-03-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,405,4287,494,17,53,196,14,12,2232,0.019,0.060,60,0,1,0,0.723,1.024,1.000,0.642,1.047,1.090,0.994,1.100,1.000,378,292,269,-0.067,-0.279,0,352,0,0.000,0.762,0.039
53,2022-04-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,388,4562,484,17,55,176,10,7,2228,0.036,0.021,31,0,1,0,0.742,1.034,1.000,0.650,0.977,1.120,0.983,1.073,1.000,416,315,287,0.072,-0.189,0,369,0,0.000,-0.108,0.037
53,2022-05-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,367,4862,553,17,63,201,6,4,2229,0.091,0.019,32,0,1,0,0.748,1.042,1.000,0.658,1.037,1.150,0.998,1.000,1.000,360,255,335,-0.019,-0.305,0,387,0,0.000,-0.142,0.035
53,2022-06-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,378,5070,585,16,58,205,9,7,2231,0.031,0.010,28,0,1,0,0.756,1.047,1.000,0.667,0.966,1.180,1.018,0.900,1.000,292,282,262,-0.228,-0.255,0,378,365,0.000,0.079,0.036
53,2022-07-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,416,5019,520,15,52,197,3,2,2236,0.101,0.033,12,0,1,0,0.750,1.050,1.000,0.675,0.971,1.210,1.021,0.800,1.000,315,243,238,-0.243,-0.417,0,387,378,-0.081,0.264,0.040
53,2022-08-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,360,5138,520,15,56,178,4,3,2235,-0.135,0.020,23,2,3,1,0.761,1.049,1.000,0.683,0.990,1.240,1.081,0.727,1.000,255,265,201,-0.292,-0.265,0,385,386,-0.189,-0.345,0.035
53,2022-09-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,292,5086,574,17,58,201,10,7,2232,-0.189,0.019,53,0,3,0,0.761,1.045,1.000,0.692,0.969,1.270,1.043,0.700,1.000,282,269,217,-0.036,-0.080,0,356,367,-0.161,-0.466,0.028
53,2022-10-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,315,5035,542,17,64,211,7,4,2229,0.017,0.052,20,1,4,1,0.772,1.039,1.000,0.700,1.036,1.300,1.084,0.727,1.000,243,287,191,-0.229,-0.090,0,322,355,-0.315,0.197,0.031
53,2022-11-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,255,4985,544,17,57,210,5,3,2223,-0.141,0.025,19,0,4,0,0.786,1.030,1.000,0.708,1.024,1.330,1.025,0.800,1.000,265,335,165,0.038,0.314,1,287,336,-0.273,-0.459,0.025
53,2022-12-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,282,4935,503,16,58,212,7,5,2215,-0.120,0.015,26,0,4,0,0.764,1.019,1.000,0.717,0.983,1.360,1.043,0.900,1.000,269,262,173,-0.046,-0.069,0,284,320,0.192,0.256,0.027
53,2023-01-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,243,4886,498,16,54,192,5,4,2208,0.081,0.031,11,0,4,0,0.747,1.007,1.000,0.725,0.967,1.030,0.901,1.000,1.000,287,238,243,0.181,-0.019,0,260,291,0.014,-0.330,0.024
53,2023-02-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,265,4837,486,16,60,207,3,2,2202,0.047,0.023,17,0,4,0,0.759,0.995,1.000,0.733,1.048,1.060,0.873,1.073,1.000,335,201,265,0.266,-0.241,0,263,275,0.330,0.219,0.026
53,2023-03-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,269,5095,523,17,69,224,12,10,2197,0.057,0.059,61,0,4,0,0.732,0.982,1.000,0.742,1.029,1.090,0.962,1.100,1.000,262,217,269,-0.024,-0.193,0,259,271,-0.011,0.036,0.026
53,2023-04-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,287,5044,564,17,51,153,4,3,2192,-0.012,0.022,7,0,4,0,0.745,0.971,1.000,0.750,0.964,1.120,0.933,1.073,1.000,238,191,287,-0.169,-0.332,0,273,266,0.410,0.165,0.028
53,2023-05-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,335,4994,576,17,59,208,5,3,2187,0.017,0.019,25,0,4,0,0.712,0.962,1.000,0.750,1.032,1.150,1.046,1.000,1.000,201,165,335,-0.400,-0.509,0,297,280,0.228,0.427,0.032
53,2023-06-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,262,4944,553,17,62,231,3,2,2182,-0.028,0.047,6,0,4,0,0.719,0.955,1.000,0.750,0.957,1.180,0.984,0.900,1.000,217,173,262,-0.174,-0.341,0,295,277,0.023,-0.526,0.026
53,2023-07-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,238,4895,489,17,57,220,4,3,2175,-0.092,0.020,16,0,4,0,0.696,0.951,1.000,0.750,1.008,1.210,0.989,0.800,1.000,191,238,238,-0.196,0.000,0,278,276,-0.350,-0.219,0.023
53,2023-08-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,201,4846,540,17,56,178,5,4,2163,-0.024,0.030,17,0,4,0,0.715,0.950,1.000,0.750,0.959,1.240,1.001,0.727,1.000,165,201,201,-0.181,0.000,0,234,265,-0.666,-0.360,0.020
53,2023-09-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,217,4856,512,17,64,211,4,2,2155,-0.067,0.057,13,0,4,0,0.706,0.952,1.000,0.750,1.046,1.270,1.047,0.700,1.000,173,217,217,-0.203,0.000,0,219,257,-0.150,0.184,0.021
53,2023-10-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,191,4807,509,17,60,216,6,4,2145,-0.116,0.040,19,0,4,0,0.654,0.957,1.000,0.750,0.984,1.300,1.098,0.727,1.000,191,191,191,0.000,0.000,0,203,241,-0.026,-0.266,0.019
53,2023-11-01,fast-machine-learning-core,Library,Scala,Machine Learning,ISC,VMware,Maven Central,165,4759,491,17,58,219,5,3,2134,-0.141,0.018,10,0,4,0,0.673,0.965,1.000,0.750,0.955,1.330,1.050,0.800,1.000,165,165,165,0.000,0.000,0,191,212,0.220,-0.312,0.016
